Date,Open,High,Low,Last,Volume,Open Interest
2020-02-27,,430.0,430.0,430.0,0.0,0.0
2020-02-26,,437.0,437.0,437.0,0.0,0.0
2020-02-25,,440.0,440.0,440.0,0.0,0.0
2020-02-24,,437.0,437.0,437.0,0.0,0.0
2020-02-21,,453.0,453.0,453.0,0.0,0.0
2020-02-20,,459.0,459.0,459.0,0.0,0.0
2020-02-19,,465.0,465.0,465.0,0.0,0.0
2020-02-18,,471.0,471.0,471.0,0.0,0.0
2020-02-17,,451.0,451.0,451.0,0.0,0.0
2020-02-14,,451.0,451.0,451.0,0.0,0.0
2020-02-13,,451.0,451.0,451.0,0.0,0.0
2020-02-12,,455.0,455.0,455.0,0.0,0.0
2020-02-11,,452.0,452.0,452.0,0.0,0.0
2020-02-10,,455.0,455.0,455.0,0.0,0.0
2020-02-07,,456.0,456.0,456.0,0.0,0.0
2020-02-06,,452.0,452.0,452.0,0.0,0.0
2020-02-05,,458.0,458.0,458.0,0.0,0.0
2020-02-04,,455.0,455.0,455.0,0.0,0.0
2020-02-03,,455.0,455.0,455.0,0.0,0.0
2020-01-31,,455.0,455.0,455.0,0.0,0.0
2020-01-30,,455.0,455.0,455.0,0.0,0.0
2020-01-29,,456.0,456.0,456.0,0.0,0.0
2020-01-28,,466.0,466.0,466.0,0.0,0.0
2020-01-27,,470.0,470.0,470.0,0.0,0.0
2020-01-24,,470.0,470.0,470.0,0.0,0.0
2020-01-23,,476.0,476.0,476.0,0.0,0.0
2020-01-22,,476.0,476.0,476.0,0.0,0.0
2020-01-21,,481.0,481.0,481.0,0.0,0.0
2020-01-20,,478.0,478.0,478.0,0.0,0.0
2020-01-17,,478.0,478.0,478.0,0.0,0.0
2020-01-16,,470.0,470.0,470.0,0.0,0.0
2020-01-15,,481.0,481.0,481.0,0.0,0.0
2020-01-14,,481.0,481.0,481.0,0.0,0.0
2020-01-13,,478.0,478.0,478.0,0.0,0.0
2020-01-10,,479.0,479.0,479.0,0.0,0.0
2020-01-09,,475.0,475.0,475.0,0.0,0.0
2020-01-08,,465.0,465.0,465.0,0.0,0.0
2020-01-07,,460.0,460.0,460.0,0.0,0.0
2020-01-06,,461.0,461.0,461.0,0.0,0.0
2020-01-03,,459.0,459.0,459.0,0.0,0.0
2020-01-02,,467.0,467.0,467.0,0.0,0.0
2019-12-31,,467.0,467.0,467.0,0.0,0.0
2019-12-30,,457.0,457.0,457.0,0.0,0.0
2019-12-27,,457.0,457.0,457.0,0.0,0.0
2019-12-26,,448.0,448.0,448.0,0.0,0.0
2019-12-25,,442.0,442.0,442.0,0.0,0.0
2019-12-24,,442.0,442.0,442.0,0.0,0.0
2019-12-23,,441.0,441.0,441.0,0.0,0.0
2019-12-20,,444.0,444.0,444.0,0.0,0.0
2019-12-19,,443.0,443.0,443.0,0.0,0.0
2019-12-18,,444.0,444.0,444.0,0.0,0.0
2019-12-17,,447.0,447.0,447.0,0.0,0.0
2019-12-16,,444.0,444.0,444.0,0.0,0.0
2019-12-13,,434.0,434.0,434.0,0.0,0.0
2019-12-12,,423.0,423.0,423.0,0.0,0.0
2019-12-11,,414.0,414.0,414.0,0.0,0.0
2019-12-10,,418.0,418.0,418.0,0.0,0.0
2019-12-09,,418.0,418.0,418.0,0.0,0.0
2019-12-06,,418.0,418.0,418.0,0.0,0.0
2019-12-05,,423.0,423.0,423.0,0.0,0.0
2019-12-04,,426.0,426.0,426.0,0.0,0.0
2019-12-03,,426.0,426.0,426.0,0.0,0.0
2019-12-02,,427.0,427.0,427.0,0.0,0.0
2019-11-29,,427.0,427.0,427.0,0.0,0.0
2019-11-28,,410.0,410.0,410.0,0.0,0.0
2019-11-27,,410.0,410.0,410.0,0.0,0.0
2019-11-26,,410.0,410.0,410.0,0.0,0.0
2019-11-25,,410.0,410.0,410.0,0.0,0.0
2019-11-22,,407.0,407.0,407.0,0.0,0.0
2019-11-21,,407.0,407.0,407.0,0.0,0.0
2019-11-20,,410.0,410.0,410.0,0.0,0.0
2019-11-19,,404.0,404.0,404.0,0.0,0.0
2019-11-18,,404.0,404.0,404.0,0.0,0.0
2019-11-15,,404.0,404.0,404.0,0.0,0.0
2019-11-14,,409.0,409.0,409.0,0.0,0.0
2019-11-13,,409.0,409.0,409.0,0.0,0.0
2019-11-12,,422.0,422.0,422.0,0.0,0.0
2019-11-11,,408.0,408.0,408.0,0.0,0.0
2019-11-08,,407.0,407.0,407.0,0.0,0.0
2019-11-07,,410.0,410.0,410.0,0.0,0.0
2019-11-06,,412.0,412.0,412.0,0.0,0.0
2019-11-05,,413.0,413.0,413.0,0.0,0.0
2019-11-04,,413.0,413.0,413.0,0.0,0.0
2019-11-01,,415.0,415.0,415.0,0.0,0.0
2019-10-31,,410.0,410.0,410.0,0.0,0.0
2019-10-30,,403.0,403.0,403.0,0.0,0.0
2019-10-29,,403.0,403.0,403.0,0.0,0.0
2019-10-28,,403.0,403.0,403.0,0.0,0.0
2019-10-25,,409.0,409.0,409.0,0.0,0.0
2019-10-24,,408.0,408.0,408.0,0.0,0.0
2019-10-23,,409.0,409.0,409.0,0.0,0.0
2019-10-22,,409.0,409.0,409.0,0.0,0.0
2019-10-21,,409.0,409.0,409.0,0.0,0.0
2019-10-18,,415.0,415.0,415.0,0.0,0.0
2019-10-17,,413.0,413.0,413.0,0.0,0.0
2019-10-16,,407.0,407.0,407.0,0.0,0.0
2019-10-15,,404.0,404.0,404.0,0.0,0.0
2019-10-14,,408.0,408.0,408.0,0.0,0.0
2019-10-11,,404.0,404.0,404.0,0.0,0.0
2019-10-10,,383.0,383.0,383.0,0.0,0.0
2019-10-09,,392.0,392.0,392.0,0.0,0.0
2019-10-08,,387.0,387.0,387.0,0.0,0.0
2019-10-07,,387.0,387.0,387.0,0.0,0.0
2019-10-04,,390.0,390.0,390.0,0.0,0.0
2019-10-03,,390.0,390.0,390.0,0.0,0.0
2019-10-02,,392.0,392.0,392.0,0.0,0.0
2019-10-01,,398.0,398.0,398.0,0.0,0.0
2019-09-30,,402.0,402.0,402.0,0.0,0.0
2019-09-27,,392.0,392.0,392.0,0.0,0.0
2019-09-26,,393.0,393.0,393.0,0.0,0.0
2019-09-25,,388.0,388.0,388.0,0.0,0.0
2019-09-24,,388.0,388.0,388.0,0.0,0.0
2019-09-23,,390.0,390.0,390.0,0.0,0.0
2019-09-20,,391.0,391.0,391.0,0.0,0.0
2019-09-19,,391.0,391.0,391.0,0.0,0.0
2019-09-18,,393.0,393.0,393.0,0.0,0.0
2019-09-17,,379.0,379.0,379.0,0.0,0.0
2019-09-16,,379.0,379.0,379.0,0.0,0.0
2019-09-13,,378.0,378.0,378.0,0.0,0.0
2019-09-12,,385.0,385.0,385.0,0.0,0.0
2019-09-11,,373.0,373.0,373.0,0.0,0.0
2019-09-10,,378.0,378.0,378.0,0.0,0.0
2019-09-09,,374.0,374.0,374.0,0.0,0.0
2019-09-06,,372.0,372.0,372.0,0.0,0.0
2019-09-05,,374.0,374.0,374.0,0.0,0.0
2019-09-04,,366.0,366.0,366.0,0.0,0.0
2019-09-03,,365.0,365.0,365.0,0.0,0.0
2019-09-02,,378.0,378.0,378.0,0.0,0.0
2019-08-30,,373.0,373.0,373.0,0.0,0.0
2019-08-29,,379.0,379.0,379.0,0.0,0.0
2019-08-28,,381.0,381.0,381.0,0.0,0.0
2019-08-27,,382.0,382.0,382.0,0.0,0.0
2019-08-26,,381.0,381.0,381.0,0.0,0.0
2019-08-23,,382.0,382.0,382.0,0.0,0.0
2019-08-22,,378.0,378.0,378.0,0.0,0.0
2019-08-21,,375.0,375.0,375.0,0.0,0.0
2019-08-20,,375.0,375.0,375.0,0.0,0.0
2019-08-19,,379.0,379.0,379.0,0.0,0.0
2019-08-16,,382.0,382.0,382.0,0.0,0.0
2019-08-15,,376.0,376.0,376.0,0.0,0.0
2019-08-14,,375.0,375.0,375.0,0.0,0.0
2019-08-13,,375.0,375.0,375.0,0.0,0.0
2019-08-12,,382.0,382.0,382.0,0.0,0.0
2019-08-09,,405.0,405.0,405.0,0.0,0.0
2019-08-08,,406.0,406.0,406.0,0.0,0.0
2019-08-07,,406.0,406.0,406.0,0.0,0.0
2019-08-06,,406.0,406.0,406.0,0.0,0.0
2019-08-05,,414.0,414.0,414.0,0.0,0.0
2019-08-02,,414.0,414.0,414.0,0.0,0.0
2019-08-01,,411.0,411.0,411.0,0.0,0.0
2019-07-31,,415.0,415.0,415.0,0.0,0.0
2019-07-30,,420.0,420.0,420.0,0.0,0.0
2019-07-29,,425.0,425.0,425.0,0.0,0.0
2019-07-26,,424.0,424.0,424.0,0.0,0.0
2019-07-25,,426.0,426.0,426.0,0.0,0.0
2019-07-24,,427.0,427.0,427.0,0.0,0.0
2019-07-23,,427.0,427.0,427.0,0.0,0.0
2019-07-22,,427.0,427.0,427.0,0.0,0.0
2019-07-19,,427.0,427.0,427.0,0.0,0.0
2019-07-18,,421.0,421.0,421.0,0.0,0.0
2019-07-17,,429.0,429.0,429.0,0.0,0.0
2019-07-16,,436.0,436.0,436.0,0.0,0.0
2019-07-15,,438.0,438.0,438.0,0.0,0.0
2019-07-12,,443.0,443.0,443.0,0.0,0.0
2019-07-11,,430.0,430.0,430.0,0.0,0.0
2019-07-10,,429.0,429.0,429.0,0.0,0.0
2019-07-09,,429.0,429.0,429.0,0.0,0.0
2019-07-08,,433.0,433.0,433.0,0.0,0.0
2019-07-05,,433.0,433.0,433.0,0.0,0.0
2019-07-04,,430.0,430.0,430.0,0.0,0.0
2019-07-03,,430.0,430.0,430.0,0.0,0.0
2019-07-02,,422.0,422.0,422.0,0.0,0.0
2019-07-01,,432.0,432.0,432.0,0.0,0.0
2019-06-28,,447.0,447.0,447.0,0.0,0.0
2019-06-27,,461.0,461.0,461.0,0.0,0.0
2019-06-26,,461.0,461.0,461.0,0.0,0.0
2019-06-25,,456.0,456.0,456.0,0.0,0.0
2019-06-24,,456.0,456.0,456.0,0.0,0.0
2019-06-21,,444.0,444.0,444.0,0.0,0.0
2019-06-20,,451.0,451.0,451.0,0.0,0.0
2019-06-19,,447.0,447.0,447.0,0.0,0.0
2019-06-18,,454.0,454.0,454.0,0.0,0.0
2019-06-17,,461.0,461.0,461.0,0.0,0.0
2019-06-14,,461.0,461.0,461.0,0.0,0.0
2019-06-13,,453.0,453.0,453.0,0.0,0.0
2019-06-12,,451.0,451.0,451.0,0.0,0.0
2019-06-11,,445.0,445.0,445.0,0.0,0.0
2019-06-10,,445.0,445.0,445.0,0.0,0.0
2019-06-07,,445.0,445.0,445.0,0.0,0.0
2019-06-06,,449.0,449.0,449.0,0.0,0.0
2019-06-05,,443.0,443.0,443.0,0.0,0.0
2019-06-04,,463.0,463.0,463.0,0.0,0.0
2019-06-03,,481.0,481.0,481.0,0.0,0.0
2019-05-31,,468.0,468.0,468.0,0.0,0.0
2019-05-30,,465.0,465.0,465.0,0.0,0.0
2019-05-29,,445.0,445.0,445.0,0.0,0.0
2019-05-28,,449.0,449.0,449.0,0.0,0.0
2019-05-27,,419.0,419.0,419.0,0.0,0.0
2019-05-24,,419.0,419.0,419.0,0.0,0.0
2019-05-23,,407.0,407.0,407.0,0.0,0.0
2019-05-22,,414.0,414.0,414.0,0.0,0.0
2019-05-21,,414.0,414.0,414.0,0.0,0.0
2019-05-20,,414.0,414.0,414.0,0.0,0.0
2019-05-17,,411.0,411.0,411.0,0.0,0.0
2019-05-16,,411.0,411.0,411.0,0.0,0.0
2019-05-15,,394.0,394.0,394.0,0.0,0.0
2019-05-14,,396.0,396.0,396.0,0.0,0.0
2019-05-13,,389.0,389.0,389.0,0.0,0.0
2019-05-10,,382.0,382.0,382.0,0.0,0.0
2019-05-09,,394.0,394.0,394.0,0.0,0.0
2019-05-08,,399.0,399.0,399.0,0.0,0.0
2019-05-07,,400.0,400.0,400.0,0.0,0.0
2019-05-06,,400.0,400.0,400.0,0.0,0.0
2019-05-03,,400.0,400.0,400.0,0.0,0.0
2019-05-02,,401.0,401.0,401.0,0.0,0.0
2019-05-01,,399.0,399.0,399.0,0.0,0.0
2019-04-30,,396.0,396.0,396.0,0.0,0.0
2019-04-29,,392.0,392.0,392.0,0.0,0.0
2019-04-26,,401.0,401.0,401.0,0.0,0.0
2019-04-25,,403.0,403.0,403.0,0.0,0.0
2019-04-24,,404.0,404.0,404.0,0.0,0.0
2019-04-23,,415.0,415.0,415.0,0.0,0.0
2019-04-22,,415.0,415.0,415.0,0.0,0.0
2019-04-19,,426.0,426.0,426.0,0.0,0.0
2019-04-18,,426.0,426.0,426.0,0.0,0.0
2019-04-17,,427.0,427.0,427.0,0.0,0.0
2019-04-16,,426.0,426.0,426.0,0.0,0.0
2019-04-15,,431.0,431.0,431.0,0.0,0.0
2019-04-12,,431.0,431.0,431.0,0.0,0.0
2019-04-11,,427.0,427.0,427.0,0.0,0.0
2019-04-10,,423.0,423.0,423.0,0.0,0.0
2019-04-09,,424.0,424.0,424.0,0.0,0.0
2019-04-08,,425.0,425.0,425.0,0.0,0.0
2019-04-05,,426.0,426.0,426.0,0.0,0.0
2019-04-04,,435.0,435.0,435.0,0.0,0.0
2019-04-03,,435.0,435.0,435.0,0.0,0.0
2019-04-02,,434.0,434.0,434.0,0.0,0.0
2019-04-01,,437.0,437.0,437.0,0.0,0.0
2019-03-29,,434.0,434.0,434.0,0.0,0.0
2019-03-28,,439.0,439.0,439.0,0.0,0.0
2019-03-27,,439.0,439.0,439.0,0.0,0.0
2019-03-26,,438.0,438.0,438.0,0.0,0.0
2019-03-25,,442.0,442.0,442.0,0.0,0.0
2019-03-22,,438.0,438.0,438.0,0.0,0.0
2019-03-21,,438.0,438.0,438.0,0.0,0.0
2019-03-20,,429.0,429.0,429.0,0.0,0.0
2019-03-19,,429.0,429.0,429.0,0.0,0.0
2019-03-18,,429.0,429.0,429.0,0.0,0.0
2019-03-15,,433.0,433.0,433.0,0.0,0.0
2019-03-14,,429.0,429.0,429.0,0.0,0.0
2019-03-13,,430.0,430.0,430.0,0.0,0.0
2019-03-12,,432.0,432.0,432.0,0.0,0.0
2019-03-11,,413.0,413.0,413.0,0.0,0.0
2019-03-08,,422.0,422.0,422.0,0.0,0.0
2019-03-07,,422.0,422.0,422.0,0.0,0.0
2019-03-06,,430.0,430.0,430.0,0.0,0.0
2019-03-05,,439.0,439.0,439.0,0.0,0.0
2019-03-04,,434.0,434.0,434.0,0.0,0.0
2019-03-01,,435.0,435.0,435.0,0.0,0.0
2019-02-28,,435.0,435.0,435.0,0.0,0.0
2019-02-27,,431.0,431.0,431.0,0.0,0.0
2019-02-26,,431.0,431.0,431.0,0.0,0.0
2019-02-25,,441.0,441.0,441.0,0.0,0.0
2019-02-22,,455.0,455.0,455.0,0.0,0.0
2019-02-21,,455.0,455.0,455.0,0.0,0.0
2019-02-20,,454.0,454.0,454.0,0.0,0.0
2019-02-19,,466.0,466.0,466.0,0.0,0.0
2019-02-18,,468.0,468.0,468.0,0.0,0.0
2019-02-15,,468.0,468.0,468.0,0.0,0.0
2019-02-14,,474.0,474.0,474.0,0.0,0.0
2019-02-13,,481.0,481.0,481.0,0.0,0.0
2019-02-12,,478.0,478.0,478.0,0.0,0.0
2019-02-11,,480.0,480.0,480.0,0.0,0.0
2019-02-08,,480.0,480.0,480.0,0.0,0.0
2019-02-07,,486.0,486.0,486.0,0.0,0.0
2019-02-06,,498.0,498.0,498.0,0.0,0.0
2019-02-05,,500.0,500.0,500.0,0.0,0.0
2019-02-04,,500.0,500.0,500.0,0.0,0.0
2019-02-01,,500.0,500.0,500.0,0.0,0.0
2019-01-31,,490.0,490.0,490.0,0.0,0.0
2019-01-30,,488.0,488.0,488.0,0.0,0.0
2019-01-29,,487.0,487.0,487.0,0.0,0.0
2019-01-28,,492.0,492.0,492.0,0.0,0.0
2019-01-25,,494.0,494.0,494.0,0.0,0.0
2019-01-24,,494.0,494.0,494.0,0.0,0.0
2019-01-23,,494.0,494.0,494.0,0.0,0.0
2019-01-22,,489.0,489.0,489.0,0.0,0.0
2019-01-21,,489.0,489.0,489.0,0.0,0.0
2019-01-18,,489.0,489.0,489.0,0.0,0.0
2019-01-17,,487.0,487.0,487.0,0.0,0.0
2019-01-16,,480.0,480.0,480.0,0.0,0.0
2019-01-15,,484.0,484.0,484.0,0.0,0.0
2019-01-14,,489.0,489.0,489.0,0.0,0.0
2019-01-11,,490.0,490.0,490.0,0.0,0.0
2019-01-10,,486.0,486.0,486.0,0.0,0.0
2019-01-09,,489.0,489.0,489.0,0.0,0.0
2019-01-08,,489.0,489.0,489.0,0.0,0.0
2019-01-07,,489.0,489.0,489.0,0.0,0.0
2019-01-04,,494.0,494.0,494.0,0.0,0.0
2019-01-03,,493.0,493.0,493.0,0.0,0.0
2019-01-02,,485.0,485.0,485.0,0.0,0.0
2018-12-31,,483.0,483.0,483.0,0.0,0.0
2018-04-30,,486.0,486.0,486.0,0.0,0.0
2018-04-27,,474.0,474.0,474.0,0.0,0.0
2018-04-26,,464.0,464.0,464.0,0.0,0.0
2018-04-25,,464.0,464.0,464.0,0.0,0.0
2018-04-24,,456.0,456.0,456.0,0.0,0.0
2018-04-23,,456.0,456.0,456.0,0.0,0.0
2018-04-20,,456.0,456.0,456.0,0.0,0.0
2018-04-19,,464.0,464.0,464.0,0.0,0.0
2018-04-18,,458.0,458.0,458.0,0.0,0.0
2018-04-17,,454.0,454.0,454.0,0.0,0.0
2018-04-13,,469.0,469.0,469.0,0.0,0.0
2018-04-12,,479.0,479.0,479.0,0.0,0.0
2018-04-11,,479.0,479.0,479.0,0.0,0.0
2018-04-10,,479.0,479.0,479.0,0.0,0.0
2018-04-09,,479.0,479.0,479.0,0.0,0.0
2018-04-06,,463.0,463.0,463.0,0.0,0.0
2018-04-05,,460.0,460.0,460.0,0.0,0.0
2018-04-04,,450.0,450.0,450.0,0.0,0.0
2018-04-03,,450.0,450.0,450.0,0.0,0.0
2018-04-02,,441.0,441.0,441.0,0.0,0.0
2018-03-29,,441.0,441.0,441.0,0.0,0.0
2018-03-28,,431.0,431.0,431.0,0.0,0.0
2018-03-27,,434.0,434.0,434.0,0.0,0.0
2018-03-26,,439.0,439.0,439.0,0.0,0.0
2018-03-23,,447.0,447.0,447.0,0.0,0.0
2018-03-22,,446.0,446.0,446.0,0.0,0.0
2018-03-21,,445.0,445.0,445.0,0.0,0.0
2018-03-20,,450.0,450.0,450.0,0.0,0.0
2018-03-19,,460.0,460.0,460.0,0.0,0.0
2018-03-16,,480.0,480.0,480.0,0.0,0.0
2018-03-15,,487.0,487.0,487.0,0.0,0.0
2018-03-14,,487.0,487.0,487.0,0.0,0.0
2018-03-13,,487.0,487.0,487.0,0.0,0.0
2018-03-12,,488.0,488.0,488.0,0.0,0.0
2018-03-09,,488.0,488.0,488.0,0.0,0.0
2018-03-08,,496.0,496.0,496.0,0.0,0.0
2018-03-07,,496.0,496.0,496.0,0.0,0.0
2018-03-06,,498.0,498.0,498.0,0.0,0.0
2018-03-05,,499.0,499.0,499.0,0.0,0.0
2018-03-02,,484.0,484.0,484.0,0.0,0.0
2018-03-01,,484.0,484.0,484.0,0.0,0.0
2018-02-28,,481.0,481.0,481.0,0.0,0.0
2018-02-27,,459.0,459.0,459.0,0.0,0.0
2018-02-26,,448.0,448.0,448.0,0.0,0.0
2018-02-23,,439.0,439.0,439.0,0.0,0.0
2018-02-22,,440.0,440.0,440.0,0.0,0.0
2018-02-21,,440.0,440.0,440.0,0.0,0.0
2018-02-20,,448.0,448.0,448.0,0.0,0.0
2018-02-16,,447.0,447.0,447.0,0.0,0.0
2018-02-15,,446.0,446.0,446.0,0.0,0.0
2018-02-14,,439.0,439.0,439.0,0.0,0.0
2018-02-13,,442.0,442.0,442.0,0.0,0.0
2018-02-12,,444.0,444.0,444.0,0.0,0.0
2018-02-09,,438.0,438.0,438.0,0.0,0.0
2018-02-08,,438.0,438.0,438.0,0.0,0.0
2018-02-07,,439.0,439.0,439.0,0.0,0.0
2018-02-06,,439.0,439.0,439.0,0.0,0.0
2018-02-05,,434.0,434.0,434.0,0.0,0.0
2018-02-02,,434.0,434.0,434.0,0.0,0.0
2018-02-01,,441.0,441.0,441.0,0.0,0.0
2018-01-31,,439.0,439.0,439.0,0.0,0.0
2018-01-30,,434.0,434.0,434.0,0.0,0.0
2018-01-29,,420.0,420.0,420.0,0.0,0.0
2018-01-26,,411.0,411.0,411.0,0.0,0.0
2018-01-25,,403.0,403.0,403.0,0.0,0.0
2018-01-24,,399.0,399.0,399.0,0.0,0.0
2018-01-23,,392.0,392.0,392.0,0.0,0.0
2018-01-22,,395.0,395.0,395.0,0.0,0.0
2018-01-19,,393.0,393.0,393.0,0.0,0.0
2018-01-18,,393.0,393.0,393.0,0.0,0.0
2018-01-17,,386.0,386.0,386.0,0.0,0.0
2018-01-16,,390.0,390.0,390.0,0.0,0.0
2018-01-12,,402.0,402.0,402.0,0.0,0.0
2018-01-11,,402.0,402.0,402.0,0.0,0.0
2018-01-10,,402.0,402.0,402.0,0.0,0.0
2018-01-09,,397.0,397.0,397.0,0.0,0.0
2018-01-08,,397.0,397.0,397.0,0.0,0.0
2018-01-05,,399.0,399.0,399.0,0.0,0.0
2018-01-04,,399.0,399.0,399.0,0.0,0.0
2018-01-03,,400.0,400.0,400.0,0.0,0.0
2018-01-02,,399.0,399.0,399.0,0.0,0.0
2017-12-29,,390.0,390.0,390.0,0.0,0.0
2017-12-28,,384.0,384.0,384.0,0.0,0.0
2017-12-27,,384.0,384.0,384.0,0.0,0.0
2017-12-26,,379.0,379.0,379.0,0.0,0.0
2017-12-22,,381.0,381.0,381.0,0.0,0.0
2017-12-21,,381.0,381.0,381.0,0.0,0.0
2017-12-20,,379.0,379.0,379.0,0.0,0.0
2017-12-19,,376.0,376.0,376.0,0.0,0.0
2017-12-18,,376.0,376.0,376.0,0.0,0.0
2017-12-15,,372.0,372.0,372.0,0.0,0.0
2017-12-14,,372.0,372.0,372.0,0.0,0.0
2017-12-13,,368.0,368.0,368.0,0.0,0.0
2017-12-12,,368.0,368.0,368.0,0.0,0.0
2017-12-11,,371.0,371.0,371.0,0.0,0.0
2017-12-08,,371.0,371.0,371.0,0.0,0.0
2017-12-07,,372.0,372.0,372.0,0.0,0.0
2017-12-06,,374.0,374.0,374.0,0.0,0.0
2017-12-05,,376.0,376.0,376.0,0.0,0.0
2017-12-04,,377.0,377.0,377.0,0.0,0.0
2017-12-01,,380.0,380.0,380.0,0.0,0.0
2017-11-30,,380.0,380.0,380.0,0.0,0.0
2017-11-29,,370.0,370.0,370.0,0.0,0.0
2017-11-28,,370.0,370.0,370.0,0.0,0.0
2017-11-27,,370.0,370.0,370.0,0.0,0.0
2017-11-24,,373.0,373.0,373.0,0.0,0.0
2017-11-22,,378.0,378.0,378.0,0.0,0.0
2017-11-21,,376.0,376.0,376.0,0.0,0.0
2017-11-20,,371.0,371.0,371.0,0.0,0.0
2017-11-17,,373.0,373.0,373.0,0.0,0.0
2017-11-16,,373.0,373.0,373.0,0.0,0.0
2017-11-15,,380.0,380.0,380.0,0.0,0.0
2017-11-14,,380.0,380.0,380.0,0.0,0.0
2017-11-13,,383.0,383.0,383.0,0.0,0.0
2017-11-10,,383.0,383.0,383.0,0.0,0.0
2017-11-09,,380.0,380.0,380.0,0.0,0.0
2017-11-08,,377.0,377.0,377.0,0.0,0.0
2017-11-07,,382.0,382.0,382.0,0.0,0.0
2017-11-06,,379.0,379.0,379.0,0.0,0.0
2017-11-03,,376.0,376.0,376.0,0.0,0.0
2017-11-02,,375.0,375.0,375.0,0.0,0.0
2017-11-01,,362.0,362.0,362.0,0.0,0.0
2017-10-31,,362.0,362.0,362.0,0.0,0.0
2017-10-30,,360.0,360.0,360.0,0.0,0.0
2017-10-27,,361.0,361.0,361.0,0.0,0.0
2017-10-26,,361.0,361.0,361.0,0.0,0.0
2017-10-25,,361.0,361.0,361.0,0.0,0.0
2017-10-24,,361.0,361.0,361.0,0.0,0.0
2017-10-23,,361.0,361.0,361.0,0.0,0.0
2017-10-20,,361.0,361.0,361.0,0.0,0.0
2017-10-19,,369.0,369.0,369.0,0.0,0.0
2017-10-18,,369.0,369.0,369.0,0.0,0.0
2017-10-17,,369.0,369.0,369.0,0.0,0.0
2017-10-16,,370.0,370.0,370.0,0.0,0.0
2017-10-13,,370.0,370.0,370.0,0.0,0.0
2017-10-12,,364.0,364.0,364.0,0.0,0.0
2017-10-11,,363.0,363.0,363.0,0.0,0.0
2017-10-10,,368.0,368.0,368.0,0.0,0.0
2017-10-09,,369.0,369.0,369.0,0.0,0.0
2017-10-06,,369.0,369.0,369.0,0.0,0.0
2017-10-05,,369.0,369.0,369.0,0.0,0.0
2017-10-04,,370.0,370.0,370.0,0.0,0.0
2017-10-03,,378.0,378.0,378.0,0.0,0.0
2017-10-02,,378.0,378.0,378.0,0.0,0.0
2017-09-29,,383.0,383.0,383.0,0.0,0.0
2017-09-28,,386.0,386.0,386.0,0.0,0.0
2017-09-27,,388.0,388.0,388.0,0.0,0.0
2017-09-26,,382.0,382.0,382.0,0.0,0.0
2017-09-25,,382.0,382.0,382.0,0.0,0.0
2017-09-22,,379.0,379.0,379.0,0.0,0.0
2017-09-21,,379.0,379.0,379.0,0.0,0.0
2017-09-20,,377.0,377.0,377.0,0.0,0.0
2017-09-19,,367.0,367.0,367.0,0.0,0.0
2017-09-18,,364.0,364.0,364.0,0.0,0.0
2017-09-15,,371.0,371.0,371.0,0.0,0.0
2017-09-14,,372.0,372.0,372.0,0.0,0.0
2017-09-13,,370.0,370.0,370.0,0.0,0.0
2017-09-12,,362.0,362.0,362.0,0.0,0.0
2017-09-11,,366.0,366.0,366.0,0.0,0.0
2017-09-08,,366.0,366.0,366.0,0.0,0.0
2017-09-07,,366.0,366.0,366.0,0.0,0.0
2017-09-06,,373.0,373.0,373.0,0.0,0.0
2017-09-05,,368.0,368.0,368.0,0.0,0.0
2017-09-01,,361.0,361.0,361.0,0.0,0.0
2017-08-31,,357.0,357.0,357.0,0.0,0.0
2017-08-30,,346.0,346.0,346.0,0.0,0.0
2017-08-29,,344.0,344.0,344.0,0.0,0.0
2017-08-28,,343.0,343.0,343.0,0.0,0.0
2017-08-25,,343.0,343.0,343.0,0.0,0.0
2017-08-24,,343.0,343.0,343.0,0.0,0.0
2017-08-23,,343.0,343.0,343.0,0.0,0.0
2017-08-22,,350.0,350.0,350.0,0.0,0.0
2017-08-21,,353.0,353.0,353.0,0.0,0.0
2017-08-18,,359.0,359.0,359.0,0.0,0.0
2017-08-17,,359.0,359.0,359.0,0.0,0.0
2017-08-16,,362.0,362.0,362.0,0.0,0.0
2017-08-15,,368.0,368.0,368.0,0.0,0.0
2017-08-14,,383.0,383.0,383.0,0.0,0.0
2017-08-11,,391.0,391.0,391.0,0.0,0.0
2017-08-10,,403.0,403.0,403.0,0.0,0.0
2017-08-09,,403.0,403.0,403.0,0.0,0.0
2017-08-08,,402.0,402.0,402.0,0.0,0.0
2017-08-07,,402.0,402.0,402.0,0.0,0.0
2017-08-04,,402.0,402.0,402.0,0.0,0.0
2017-08-03,,406.0,406.0,406.0,0.0,0.0
2017-08-02,,406.0,406.0,406.0,0.0,0.0
2017-08-01,,424.0,424.0,424.0,0.0,0.0
2017-07-31,,430.0,430.0,430.0,0.0,0.0
2017-07-28,,426.0,426.0,426.0,0.0,0.0
2017-07-27,,426.0,426.0,426.0,0.0,0.0
2017-07-26,,423.0,423.0,423.0,0.0,0.0
2017-07-25,,423.0,423.0,423.0,0.0,0.0
2017-07-24,,436.0,436.0,436.0,0.0,0.0
2017-07-21,,443.0,443.0,443.0,0.0,0.0
2017-07-20,,449.0,449.0,449.0,0.0,0.0
2017-07-19,,448.0,448.0,448.0,0.0,0.0
2017-07-18,,449.0,449.0,449.0,0.0,0.0
